Fecha,Codigo Local,Tipo Venta,Codigo Division,Nombre Division,Codigo Area,Nombre Area,Venta Neta,Venta Neta DA,Venta Neta FA,Venta Unidad,Venta Unidad DA,Venta Unidad FA
2026-06-02 00:00:00,P227,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,84.19,98.64,0.00,6.00,6.00
2026-06-02 00:00:00,P227,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,199.21,184.83,0.00,16.00,16.00
2026-06-02 00:00:00,P227,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,101.00,21.69,0.00,10.00,3.00
2026-06-02 00:00:00,P227,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,18.02,145.10,0.00,8.31,32.37
2026-06-02 00:00:00,P227,Delivery,D2,FRESCOS,A07,CARNES,0.00,24.34,126.51,0.00,0.66,9.47
2026-06-02 00:00:00,P227,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,23.00,0.00,0.00,1.00
2026-06-02 00:00:00,P227,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,9.49,8.14,0.00,2.00,1.00
2026-06-02 00:00:00,P227,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,8.77,0.00,0.00,1.19,0.00
2026-06-02 00:00:00,P227,Delivery,D3,NON FOOD,A13,BAZAR,0.00,53.24,16.19,0.00,3.00,1.00
2026-06-02 00:00:00,P465,Delivery,D1,ABARROTES,A01,COMESTIBLES,79.24,79.98,71.66,6.00,7.00,13.00
2026-06-02 00:00:00,P465,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,48.21,94.63,0.00,11.00,12.00
2026-06-02 00:00:00,P465,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,17.63,89.66,116.43,1.00,6.00,10.00
2026-06-02 00:00:00,P465,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,29.15,45.02,65.37,2.00,6.00,8.00
2026-06-02 00:00:00,P465,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,12.54,57.83,6.77,1.00,6.30,1.00
2026-06-02 00:00:00,P465,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,14.40,63.72,87.57,1.00,11.20,23.33
2026-06-02 00:00:00,P465,Delivery,D2,FRESCOS,A07,CARNES,34.03,235.99,116.88,1.95,23.78,10.15
2026-06-02 00:00:00,P465,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,45.26,0.00,0.00,3.00,0.00
2026-06-02 00:00:00,P465,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,3.47,0.00,30.03,0.45,0.00,5.60
2026-06-02 00:00:00,P465,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,14.89,0.00,0.00,1.00
2026-06-03 00:00:00,1199,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,22.46,105.83,0.00,3.00,10.00
2026-06-03 00:00:00,1199,Delivery,D1,ABARROTES,A02,BEBIDAS,1.78,4.41,6.03,1.00,1.00,1.00
2026-06-03 00:00:00,1199,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,75.42,0.00,126.68,6.00,0.00,9.00
2026-06-03 00:00:00,1199,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,8.81,82.18,0.00,1.00,6.00
2026-06-03 00:00:00,1199,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,8.00,3.10,6.56,1.00,1.00,2.00
2026-06-03 00:00:00,1199,Delivery,D2,FRESCOS,A07,CARNES,0.00,50.34,58.79,0.00,3.69,4.49
2026-06-03 00:00:00,1199,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,27.54,0.00,0.00,1.00
2026-06-03 00:00:00,1199,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,14.75,0.00,0.00,2.00
2026-06-03 00:00:00,P010,Delivery,D1,ABARROTES,A01,COMESTIBLES,36.52,264.08,265.84,5.00,46.00,29.00
2026-06-03 00:00:00,P010,Delivery,D1,ABARROTES,A02,BEBIDAS,25.08,101.34,97.21,5.00,5.00,10.00
2026-06-03 00:00:00,P010,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,70.77,31.86,272.72,6.00,3.00,16.00
2026-06-03 00:00:00,P010,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,61.69,367.08,303.85,5.00,27.00,25.00
2026-06-03 00:00:00,P010,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,70.80,89.22,82.75,5.43,8.00,8.00
2026-06-03 00:00:00,P010,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,49.68,163.01,235.55,10.52,31.61,54.78
2026-06-03 00:00:00,P010,Delivery,D2,FRESCOS,A07,CARNES,20.83,102.37,228.78,0.56,8.99,15.92
2026-06-03 00:00:00,P010,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,55.84,27.80,32.36,3.00,3.00,2.00
2026-06-03 00:00:00,P010,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,28.38,48.81,17.87,4.72,7.52,2.87
2026-06-03 00:00:00,P010,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,21.10,0.00,0.00,1.00
2026-06-03 00:00:00,P048,Delivery,D1,ABARROTES,A01,COMESTIBLES,15.94,61.02,111.47,2.00,11.00,23.00
2026-06-03 00:00:00,P048,Delivery,D1,ABARROTES,A02,BEBIDAS,12.20,164.75,49.91,2.00,3.00,5.00
2026-06-03 00:00:00,P048,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,13.82,16.35,48.64,2.00,1.00,2.00
2026-06-03 00:00:00,P048,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,59.73,168.97,172.00,5.00,15.00,14.00
2026-06-03 00:00:00,P048,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,28.12,24.74,0.00,3.27,4.00
2026-06-03 00:00:00,P048,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,9.10,99.37,25.19,1.00,18.80,12.00
2026-06-03 00:00:00,P048,Delivery,D2,FRESCOS,A07,CARNES,0.00,61.08,42.29,0.00,4.66,1.96
2026-06-03 00:00:00,P048,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,33.05,7.14,0.00,2.00,1.00
2026-06-03 00:00:00,P048,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,3.35,0.00,4.24,0.43,0.00,1.00
2026-06-03 00:00:00,P061,Delivery,D1,ABARROTES,A01,COMESTIBLES,66.23,215.91,250.69,10.00,38.00,38.00
2026-06-03 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,38.30,199.51,74.96,5.00,13.00,16.00
2026-06-03 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,47.30,251.54,146.36,2.00,14.00,9.00
2026-06-03 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,282.32,186.10,0.00,27.00,17.00
2026-06-03 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,12.49,103.45,66.51,0.43,9.30,9.00
2026-06-03 00:00:00,P061,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,61.38,143.15,122.39,17.89,32.77,27.38
2026-06-03 00:00:00,P061,Delivery,D2,FRESCOS,A07,CARNES,14.37,93.93,473.92,0.64,7.65,30.44
2026-06-03 00:00:00,P061,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,23.00,0.00,0.00,1.00,0.00
2026-06-03 00:00:00,P061,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,8.47,5.85,8.14,1.00,1.00,1.00
2026-06-03 00:00:00,P061,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,36.70,16.08,0.00,5.66,3.00
2026-06-03 00:00:00,P061,Delivery,D3,NON FOOD,A13,BAZAR,0.00,9.24,174.24,0.00,1.00,8.00
2026-06-03 00:00:00,P064,Delivery,D1,ABARROTES,A01,COMESTIBLES,107.17,0.00,0.00,11.00,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,91.10,0.00,0.00,7.00,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,233.47,0.00,0.00,17.00,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,39.76,0.00,0.00,3.41,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,86.06,0.00,0.00,17.84,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D2,FRESCOS,A07,CARNES,30.46,0.00,0.00,1.66,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,5.00,0.00,0.00,1.00,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,4.75,0.00,0.00,1.00,0.00,0.00
2026-06-03 00:00:00,P064,Delivery,D3,NON FOOD,A13,BAZAR,16.77,0.00,0.00,3.00,0.00,0.00
2026-06-03 00:00:00,P068,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,32.71,18.24,0.00,5.00,4.00
2026-06-03 00:00:00,P068,Delivery,D1,ABARROTES,A02,BEBIDAS,5.19,87.05,111.86,3.00,7.00,7.00
2026-06-03 00:00:00,P068,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,12.58,12.63,87.20,1.00,1.00,7.00
2026-06-03 00:00:00,P068,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,41.95,100.24,69.06,4.00,11.00,9.00
2026-06-03 00:00:00,P068,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,18.53,31.18,35.08,2.00,4.00,4.00
2026-06-03 00:00:00,P068,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,19.14,21.99,42.86,4.59,5.84,12.35
2026-06-03 00:00:00,P068,Delivery,D2,FRESCOS,A07,CARNES,91.81,11.44,182.87,2.73,1.00,15.83
2026-06-03 00:00:00,P068,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,8.16,0.00,0.00,2.00,0.00,0.00
2026-06-03 00:00:00,P068,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,1.06,7.73,16.93,0.17,1.52,2.74
2026-06-03 00:00:00,P068,Delivery,D3,NON FOOD,A13,BAZAR,0.00,10.76,0.00,0.00,1.00,0.00
2026-06-03 00:00:00,P106,Delivery,D1,ABARROTES,A01,COMESTIBLES,82.37,314.00,190.54,15.00,54.00,26.00
2026-06-03 00:00:00,P106,Delivery,D1,ABARROTES,A02,BEBIDAS,18.73,40.00,32.57,4.00,5.00,5.00
2026-06-03 00:00:00,P106,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,5.51,179.31,158.66,1.00,14.00,7.00
2026-06-03 00:00:00,P106,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,254.80,451.96,251.49,22.00,40.00,20.00
2026-06-03 00:00:00,P106,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,54.15,192.47,158.20,7.00,15.36,16.22
2026-06-03 00:00:00,P106,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,66.60,90.76,65.25,13.83,19.04,21.19
2026-06-03 00:00:00,P106,Delivery,D2,FRESCOS,A07,CARNES,52.55,144.09,55.01,4.94,10.02,3.70
2026-06-03 00:00:00,P106,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,23.00,0.00,0.00,1.00,0.00
2026-06-03 00:00:00,P106,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,20.94,0.00,0.00,3.00,0.00
2026-06-03 00:00:00,P106,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,15.34,18.47,27.56,6.00,4.22,4.26
2026-06-03 00:00:00,P106,Delivery,D3,NON FOOD,A13,BAZAR,6.69,33.30,54.83,1.00,3.00,7.00
2026-06-03 00:00:00,P108,Delivery,D1,ABARROTES,A01,COMESTIBLES,31.64,19.92,65.29,3.00,4.00,5.00
2026-06-03 00:00:00,P108,Delivery,D1,ABARROTES,A02,BEBIDAS,10.17,0.00,6.27,1.00,0.00,1.00
2026-06-03 00:00:00,P108,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,6.78,35.26,0.00,1.00,2.00
2026-06-03 00:00:00,P108,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,63.02,28.48,52.88,5.00,3.00,4.00
2026-06-03 00:00:00,P108,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,11.44,10.63,0.00,1.00,0.30,0.00
2026-06-03 00:00:00,P108,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,32.36,0.00,0.00,5.56,0.00
2026-06-03 00:00:00,P108,Delivery,D2,FRESCOS,A07,CARNES,0.00,10.00,64.86,0.00,1.00,7.14
2026-06-03 00:00:00,P108,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,34.16,39.07,0.00,2.00,2.00
2026-06-03 00:00:00,P108,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,10.59,0.00,0.00,1.00,0.00,0.00
2026-06-03 00:00:00,P108,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,10.17,0.00,0.00,1.00
2026-06-03 00:00:00,P109,Delivery,D1,ABARROTES,A01,COMESTIBLES,122.77,154.58,331.37,13.00,24.00,45.00
2026-06-03 00:00:00,P109,Delivery,D1,ABARROTES,A02,BEBIDAS,9.73,121.10,70.09,4.00,12.00,9.00
2026-06-03 00:00:00,P109,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,150.42,159.43,286.31,8.00,12.00,16.00
2026-06-03 00:00:00,P109,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,133.12,191.89,460.12,12.00,14.00,42.00
2026-06-03 00:00:00,P109,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,41.15,49.83,10.76,2.58,4.29,1.00
2026-06-03 00:00:00,P109,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,38.48,32.58,167.92,5.13,8.00,33.66
2026-06-03 00:00:00,P109,Delivery,D2,FRESCOS,A07,CARNES,51.95,73.34,186.72,4.83,3.39,9.74
2026-06-03 00:00:00,P109,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,5.00,0.00,92.47,1.00,0.00,7.00
2026-06-03 00:00:00,P109,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,54.03,8.92,30.96,12.16,1.70,5.97
2026-06-03 00:00:00,P109,Delivery,D3,NON FOOD,A13,BAZAR,31.27,37.62,10.76,1.00,3.00,1.00
2026-06-03 00:00:00,P227,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,89.83,42.44,0.00,9.00,8.00
2026-06-03 00:00:00,P227,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,105.08,99.07,0.00,9.00,9.00
2026-06-03 00:00:00,P227,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,33.48,84.19,0.00,3.00,6.00
2026-06-03 00:00:00,P227,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,65.94,123.88,199.21,5.00,13.00,16.00
2026-06-03 00:00:00,P227,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,44.92,101.00,0.00,5.00,10.00
2026-06-03 00:00:00,P227,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,17.69,62.09,18.02,3.97,18.08,8.31
2026-06-03 00:00:00,P227,Delivery,D2,FRESCOS,A07,CARNES,28.31,10.00,24.34,2.48,1.00,0.66
2026-06-03 00:00:00,P227,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,0.00,9.49,0.00,0.00,2.00
2026-06-03 00:00:00,P227,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,9.41,8.77,0.00,2.00,1.19
2026-06-03 00:00:00,P227,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,53.24,0.00,0.00,3.00
2026-06-03 00:00:00,P465,Delivery,D1,ABARROTES,A01,COMESTIBLES,69.09,204.10,79.98,12.00,24.00,7.00
2026-06-03 00:00:00,P465,Delivery,D1,ABARROTES,A02,BEBIDAS,9.43,42.66,48.21,3.00,18.00,11.00
2026-06-03 00:00:00,P465,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,57.04,149.91,89.66,3.00,11.00,6.00
2026-06-03 00:00:00,P465,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,93.30,241.89,45.02,8.00,20.00,6.00
2026-06-03 00:00:00,P465,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,6.36,86.10,57.83,1.00,7.30,6.30
2026-06-03 00:00:00,P465,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,6.11,180.94,63.72,0.70,40.16,11.20
2026-06-03 00:00:00,P465,Delivery,D2,FRESCOS,A07,CARNES,47.03,43.76,235.99,3.00,3.61,23.78
2026-06-03 00:00:00,P465,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,89.60,0.00,0.00,2.00,0.00
2026-06-03 00:00:00,P465,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,8.14,0.00,45.26,2.00,0.00,3.00
2026-06-03 00:00:00,P465,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,10.88,11.93,0.00,1.00,2.60,0.00
2026-06-04 00:00:00,1199,Delivery,D1,ABARROTES,A01,COMESTIBLES,0.00,56.95,22.46,0.00,6.00,3.00
2026-06-04 00:00:00,1199,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,439.41,4.41,0.00,27.00,1.00
2026-06-04 00:00:00,1199,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,0.00,33.73,8.81,0.00,4.00,1.00
2026-06-04 00:00:00,1199,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,15.66,0.00,0.00,1.00,0.00
2026-06-04 00:00:00,1199,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,3.40,3.10,0.00,1.00,1.00
2026-06-04 00:00:00,1199,Delivery,D2,FRESCOS,A07,CARNES,0.00,94.41,50.34,0.00,2.01,3.69
2026-06-04 00:00:00,1199,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,11.27,0.00,0.00,2.00,0.00
2026-06-04 00:00:00,1199,Delivery,D3,NON FOOD,A13,BAZAR,0.00,17.79,0.00,0.00,3.00,0.00
2026-06-04 00:00:00,P010,Delivery,D1,ABARROTES,A01,COMESTIBLES,140.73,202.46,264.08,22.00,35.00,46.00
2026-06-04 00:00:00,P010,Delivery,D1,ABARROTES,A02,BEBIDAS,133.14,647.78,101.34,10.00,61.00,5.00
2026-06-04 00:00:00,P010,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,292.88,31.86,0.00,22.00,3.00
2026-06-04 00:00:00,P010,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,73.66,406.54,367.08,6.00,31.00,27.00
2026-06-04 00:00:00,P010,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,45.60,100.73,89.22,4.00,9.71,8.00
2026-06-04 00:00:00,P010,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,17.07,90.14,163.01,2.97,17.85,31.61
2026-06-04 00:00:00,P010,Delivery,D2,FRESCOS,A07,CARNES,123.36,192.24,102.37,7.26,12.38,8.99
2026-06-04 00:00:00,P010,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,57.12,5.55,27.80,5.00,1.00,3.00
2026-06-04 00:00:00,P010,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,11.35,10.59,48.81,1.40,2.00,7.52
2026-06-04 00:00:00,P010,Delivery,D3,NON FOOD,A13,BAZAR,0.00,21.10,0.00,0.00,1.00,0.00
2026-06-04 00:00:00,P048,Delivery,D1,ABARROTES,A01,COMESTIBLES,65.44,168.91,61.02,9.00,18.00,11.00
2026-06-04 00:00:00,P048,Delivery,D1,ABARROTES,A02,BEBIDAS,6.78,426.39,164.75,4.00,39.00,3.00
2026-06-04 00:00:00,P048,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,127.26,16.35,0.00,4.00,1.00
2026-06-04 00:00:00,P048,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,82.61,245.94,168.97,7.00,27.00,15.00
2026-06-04 00:00:00,P048,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,15.34,27.50,28.12,2.00,2.00,3.27
2026-06-04 00:00:00,P048,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,37.95,0.00,99.37,6.00,0.00,18.80
2026-06-04 00:00:00,P048,Delivery,D2,FRESCOS,A07,CARNES,140.43,34.32,61.08,6.85,3.00,4.66
2026-06-04 00:00:00,P048,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,114.34,0.00,0.00,2.00,0.00
2026-06-04 00:00:00,P048,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,27.20,19.59,33.05,1.00,3.00,2.00
2026-06-04 00:00:00,P048,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,0.00,4.38,0.00,0.00,1.00,0.00
2026-06-04 00:00:00,P048,Delivery,D3,NON FOOD,A13,BAZAR,11.19,0.00,0.00,1.00,0.00,0.00
2026-06-04 00:00:00,P061,Delivery,D1,ABARROTES,A01,COMESTIBLES,15.42,167.17,215.91,1.00,28.00,38.00
2026-06-04 00:00:00,P061,Delivery,D1,ABARROTES,A02,BEBIDAS,57.80,439.24,199.51,4.00,23.00,13.00
2026-06-04 00:00:00,P061,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,64.92,103.44,251.54,3.00,5.00,14.00
2026-06-04 00:00:00,P061,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,72.37,395.62,282.32,3.00,32.00,27.00
2026-06-04 00:00:00,P061,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,9.24,89.19,103.45,1.00,9.30,9.30
2026-06-04 00:00:00,P061,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,12.12,78.07,143.15,1.88,16.46,32.77
2026-06-04 00:00:00,P061,Delivery,D2,FRESCOS,A07,CARNES,0.00,119.58,93.93,0.00,9.45,7.65
2026-06-04 00:00:00,P061,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,23.00,0.00,0.00,1.00
2026-06-04 00:00:00,P061,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,11.70,5.85,0.00,2.00,1.00
2026-06-04 00:00:00,P061,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,33.99,1.55,36.70,7.88,0.22,5.66
2026-06-04 00:00:00,P061,Delivery,D3,NON FOOD,A13,BAZAR,0.00,0.00,9.24,0.00,0.00,1.00
2026-06-04 00:00:00,P064,Delivery,D1,ABARROTES,A02,BEBIDAS,41.61,0.00,0.00,1.00,0.00,0.00
2026-06-04 00:00:00,P064,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,6.36,0.00,0.00,1.00,0.00,0.00
2026-06-04 00:00:00,P064,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,12.63,0.00,0.00,1.00,0.00,0.00
2026-06-04 00:00:00,P064,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,16.40,0.00,0.00,3.00,0.00,0.00
2026-06-04 00:00:00,P064,Delivery,D2,FRESCOS,A07,CARNES,22.84,0.00,0.00,1.07,0.00,0.00
2026-06-04 00:00:00,P068,Delivery,D1,ABARROTES,A01,COMESTIBLES,9.49,64.78,32.71,2.00,6.00,5.00
2026-06-04 00:00:00,P068,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,378.13,87.05,0.00,30.00,7.00
2026-06-04 00:00:00,P068,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,0.00,107.67,12.63,0.00,5.00,1.00
2026-06-04 00:00:00,P068,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,11.10,86.48,100.24,1.00,10.00,11.00
2026-06-04 00:00:00,P068,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,0.00,12.03,31.18,0.00,1.00,4.00
2026-06-04 00:00:00,P068,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,0.00,21.32,21.99,0.00,2.90,5.84
2026-06-04 00:00:00,P068,Delivery,D2,FRESCOS,A07,CARNES,0.00,0.00,11.44,0.00,0.00,1.00
2026-06-04 00:00:00,P068,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,0.00,76.53,0.00,0.00,5.00,0.00
2026-06-04 00:00:00,P068,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,4.07,14.84,7.73,1.00,4.22,1.52
2026-06-04 00:00:00,P068,Delivery,D3,NON FOOD,A13,BAZAR,0.00,16.18,10.76,0.00,1.00,1.00
2026-06-04 00:00:00,P106,Delivery,D1,ABARROTES,A01,COMESTIBLES,11.27,93.36,314.00,2.00,18.00,54.00
2026-06-04 00:00:00,P106,Delivery,D1,ABARROTES,A02,BEBIDAS,12.88,98.82,40.00,2.00,7.00,5.00
2026-06-04 00:00:00,P106,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,32.12,4.24,179.31,4.00,1.00,14.00
2026-06-04 00:00:00,P106,Delivery,D1,ABARROTES,A04,LACTEOS Y CONGELADOS,55.01,273.16,451.96,4.00,30.00,40.00
2026-06-04 00:00:00,P106,Delivery,D2,FRESCOS,A05,FIAMBRES Y QUESOS,23.83,79.80,192.47,1.39,7.00,15.36
2026-06-04 00:00:00,P106,Delivery,D2,FRESCOS,A06,FRUTAS Y VERDURAS,87.62,54.22,90.76,21.03,10.68,19.04
2026-06-04 00:00:00,P106,Delivery,D2,FRESCOS,A07,CARNES,109.35,35.31,144.09,4.85,2.46,10.02
2026-06-04 00:00:00,P106,Delivery,D2,FRESCOS,A08,PESCADOS Y MARISCOS,0.00,0.00,23.00,0.00,0.00,1.00
2026-06-04 00:00:00,P106,Delivery,D2,FRESCOS,A09,COMIDAS PREPARADAS,33.05,0.00,20.94,1.00,0.00,3.00
2026-06-04 00:00:00,P106,Delivery,D2,FRESCOS,A10,PANADERIA Y PASTELERIA,17.26,15.86,18.47,1.60,4.00,4.22
2026-06-04 00:00:00,P106,Delivery,D3,NON FOOD,A13,BAZAR,74.23,11.19,33.30,3.00,1.00,3.00
2026-06-04 00:00:00,P108,Delivery,D1,ABARROTES,A01,COMESTIBLES,8.35,23.56,19.92,2.00,4.00,4.00
2026-06-04 00:00:00,P108,Delivery,D1,ABARROTES,A02,BEBIDAS,0.00,77.03,0.00,0.00,11.00,0.00
2026-06-04 00:00:00,P108,Delivery,D1,ABARROTES,A03,CUIDADO PERSONAL Y LIMPIEZA,56.58,0.00,6.78,3.00,0.00,1.00
